UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Physical,Horizon,BOOK,2013,8,8,Hide and sheep / by Andrea Beaty ; illustrated by Bill Mayer.,NA,"Beaty, Andrea","Sheep Fiction, Counting Fiction, Stories in rhyme Juvenile fiction","Margaret K. McElderry Books,",2011.
Physical,Horizon,BOOK,2013,9,14,"Rosie Revere, engineer / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Stories in rhyme Juvenile fiction, Engineers Juvenile fiction, Inventions Juvenile fiction, Failure Psychology Juvenile fiction, Perseverance Ethics Juvenile fiction, Perseverance Ethics Fiction","Abrams Books for Young Readers,",2013.
Physical,Horizon,BOOK,2013,9,5,Dorko the magnificent / Andrea Beaty.,NA,"Beaty, Andrea","Magicians Juvenile fiction, Magic tricks Juvenile fiction, Grandmothers Juvenile fiction, Families Juvenile fiction, Humorous fiction, Family life Fiction, Humorous stories","Amulet Books,",2013.
Physical,Horizon,BOOK,2013,9,13,Artist Ted / by Andrea Beaty and Pascal Lemaitre [illustrator].,NA,"Beaty, Andrea","Artists Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2012.
Physical,Horizon,BOOK,2013,9,1,Attack of the fluffy bunnies / written by Andrea Beaty ; illustrated by Dan Santat.,NA,"Beaty, Andrea","Extraterrestrial beings Fiction, Camps Juvenile fiction, Twins Juvenile fiction, Brothers and sisters Fiction, Humorous stories","Amulet Books,",2010.
Physical,Horizon,BOOK,2013,9,10,"Hush, Baby Ghostling / by Andrea Beaty ; and [illustrated by] Pascal Lemaitre.",NA,"Beaty, Andrea","Bedtime Juvenile fiction, Ghosts Fiction, Mother and child Juvenile fiction, Monsters Juvenile fiction","Margaret K. McElderry Books,",c2009.
Physical,Horizon,BOOK,2013,9,22,Firefighter Ted / by Andrea Beaty ; and Pascal Lemaitre.,NA,"Beaty, Andrea","Fire fighters Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2009.
Physical,Horizon,BOOK,2013,9,6,When giants come to play / written by Andrea Beaty ; illustrated by Kevin Hawkes.,NA,"Beaty, Andrea","Giants Juvenile fiction, Games Juvenile fiction","Abrams Books for Young Readers,",2006.
Physical,Horizon,BOOK,2013,9,7,Doctor Ted / by Andrea Beaty and [illustrator] Pascal Lemaître.,NA,"Beaty, Andrea","Physicians Juvenile fiction, Medical fiction, Imagination Fiction","Margaret K. McElderry Books,",2008.
Physical,Horizon,BOOK,2013,9,13,Hide and sheep / by Andrea Beaty ; illustrated by Bill Mayer.,NA,"Beaty, Andrea","Sheep Fiction, Counting Fiction, Stories in rhyme Juvenile fiction","Margaret K. McElderry Books,",2011.
Physical,Horizon,BOOK,2013,9,18,"Iggy Peck, architect / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Building Juvenile fiction, Schools Juvenile fiction, School field trips Juvenile fiction, Stories in rhyme","Abrams Books for Young Readers,",2007.
Physical,Horizon,BOOK,2013,10,3,Dorko the magnificent / Andrea Beaty.,NA,"Beaty, Andrea","Magicians Juvenile fiction, Magic tricks Juvenile fiction, Grandmothers Juvenile fiction, Families Juvenile fiction, Humorous fiction, Family life Fiction, Humorous stories","Amulet Books,",2013.
Physical,Horizon,BOOK,2013,10,17,"Hush, Baby Ghostling / by Andrea Beaty ; and [illustrated by] Pascal Lemaitre.",NA,"Beaty, Andrea","Bedtime Juvenile fiction, Ghosts Fiction, Mother and child Juvenile fiction, Monsters Juvenile fiction","Margaret K. McElderry Books,",c2009.
Physical,Horizon,BOOK,2013,10,10,Hide and sheep / by Andrea Beaty ; illustrated by Bill Mayer.,NA,"Beaty, Andrea","Sheep Fiction, Counting Fiction, Stories in rhyme Juvenile fiction","Margaret K. McElderry Books,",2011.
Physical,Horizon,BOOK,2013,10,1,Cicada summer / Andrea Beaty.,NA,"Beaty, Andrea","Brothers and sisters Fiction, Emotional problems Fiction, Death Juvenile fiction, Grief Juvenile fiction, Secrets Juvenile fiction, Illinois Juvenile fiction","Amulet Books,",2008.
Physical,Horizon,BOOK,2013,10,6,When giants come to play / written by Andrea Beaty ; illustrated by Kevin Hawkes.,NA,"Beaty, Andrea","Giants Juvenile fiction, Games Juvenile fiction","Abrams Books for Young Readers,",2006.
Physical,Horizon,BOOK,2013,10,16,Firefighter Ted / by Andrea Beaty ; and Pascal Lemaitre.,NA,"Beaty, Andrea","Fire fighters Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2009.
Physical,Horizon,BOOK,2013,10,20,"Rosie Revere, engineer / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Stories in rhyme Juvenile fiction, Engineers Juvenile fiction, Inventions Juvenile fiction, Failure Psychology Juvenile fiction, Perseverance Ethics Juvenile fiction, Perseverance Ethics Fiction","Abrams Books for Young Readers,",2013.
Physical,Horizon,BOOK,2013,10,18,"Iggy Peck, architect / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Building Juvenile fiction, Schools Juvenile fiction, School field trips Juvenile fiction, Stories in rhyme","Abrams Books for Young Readers,",2007.
Physical,Horizon,BOOK,2013,10,14,Doctor Ted / by Andrea Beaty and [illustrator] Pascal Lemaître.,NA,"Beaty, Andrea","Physicians Juvenile fiction, Medical fiction, Imagination Fiction","Margaret K. McElderry Books,",2008.
Physical,Horizon,BOOK,2013,10,13,Artist Ted / by Andrea Beaty and Pascal Lemaitre [illustrator].,NA,"Beaty, Andrea","Artists Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2012.
Physical,Horizon,BOOK,2013,10,2,Attack of the fluffy bunnies / written by Andrea Beaty ; illustrated by Dan Santat.,NA,"Beaty, Andrea","Extraterrestrial beings Fiction, Camps Juvenile fiction, Twins Juvenile fiction, Brothers and sisters Fiction, Humorous stories","Amulet Books,",2010.
Physical,Horizon,BOOK,2013,11,18,"Rosie Revere, engineer / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Stories in rhyme Juvenile fiction, Engineers Juvenile fiction, Inventions Juvenile fiction, Failure Psychology Juvenile fiction, Perseverance Ethics Juvenile fiction, Perseverance Ethics Fiction","Abrams Books for Young Readers,",2013.
Physical,Horizon,BOOK,2013,11,5,When giants come to play / written by Andrea Beaty ; illustrated by Kevin Hawkes.,NA,"Beaty, Andrea","Giants Juvenile fiction, Games Juvenile fiction","Abrams Books for Young Readers,",2006.
Physical,Horizon,BOOK,2013,11,18,"Iggy Peck, architect / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Building Juvenile fiction, Schools Juvenile fiction, School field trips Juvenile fiction, Stories in rhyme","Abrams Books for Young Readers,",2007.
Physical,Horizon,BOOK,2013,11,11,Hide and sheep / by Andrea Beaty ; illustrated by Bill Mayer.,NA,"Beaty, Andrea","Sheep Fiction, Counting Fiction, Stories in rhyme Juvenile fiction","Margaret K. McElderry Books,",2011.
Physical,Horizon,BOOK,2013,11,4,"Hush, Baby Ghostling / by Andrea Beaty ; and [illustrated by] Pascal Lemaitre.",NA,"Beaty, Andrea","Bedtime Juvenile fiction, Ghosts Fiction, Mother and child Juvenile fiction, Monsters Juvenile fiction","Margaret K. McElderry Books,",c2009.
Physical,Horizon,BOOK,2013,11,4,Attack of the fluffy bunnies / written by Andrea Beaty ; illustrated by Dan Santat.,NA,"Beaty, Andrea","Extraterrestrial beings Fiction, Camps Juvenile fiction, Twins Juvenile fiction, Brothers and sisters Fiction, Humorous stories","Amulet Books,",2010.
Physical,Horizon,BOOK,2013,11,7,Doctor Ted / by Andrea Beaty and [illustrator] Pascal Lemaître.,NA,"Beaty, Andrea","Physicians Juvenile fiction, Medical fiction, Imagination Fiction","Margaret K. McElderry Books,",2008.
Physical,Horizon,BOOK,2013,11,13,Firefighter Ted / by Andrea Beaty ; and Pascal Lemaitre.,NA,"Beaty, Andrea","Fire fighters Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2009.
Physical,Horizon,BOOK,2013,11,5,Artist Ted / by Andrea Beaty and Pascal Lemaitre [illustrator].,NA,"Beaty, Andrea","Artists Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2012.
Physical,Horizon,BOOK,2013,11,2,Dorko the magnificent / Andrea Beaty.,NA,"Beaty, Andrea","Magicians Juvenile fiction, Magic tricks Juvenile fiction, Grandmothers Juvenile fiction, Families Juvenile fiction, Humorous fiction, Family life Fiction, Humorous stories","Amulet Books,",2013.
Physical,Horizon,BOOK,2013,12,1,Cicada summer / Andrea Beaty.,NA,"Beaty, Andrea","Brothers and sisters Fiction, Emotional problems Fiction, Death Juvenile fiction, Grief Juvenile fiction, Secrets Juvenile fiction, Illinois Juvenile fiction","Amulet Books,",2008.
Physical,Horizon,BOOK,2013,12,2,When giants come to play / written by Andrea Beaty ; illustrated by Kevin Hawkes.,NA,"Beaty, Andrea","Giants Juvenile fiction, Games Juvenile fiction","Abrams Books for Young Readers,",2006.
Physical,Horizon,BOOK,2013,12,2,Dorko the magnificent / Andrea Beaty.,NA,"Beaty, Andrea","Magicians Juvenile fiction, Magic tricks Juvenile fiction, Grandmothers Juvenile fiction, Families Juvenile fiction, Humorous fiction, Family life Fiction, Humorous stories","Amulet Books,",2013.
Physical,Horizon,BOOK,2013,12,8,Hide and sheep / by Andrea Beaty ; illustrated by Bill Mayer.,NA,"Beaty, Andrea","Sheep Fiction, Counting Fiction, Stories in rhyme Juvenile fiction","Margaret K. McElderry Books,",2011.
Physical,Horizon,BOOK,2013,12,7,Doctor Ted / by Andrea Beaty and [illustrator] Pascal Lemaître.,NA,"Beaty, Andrea","Physicians Juvenile fiction, Medical fiction, Imagination Fiction","Margaret K. McElderry Books,",2008.
Physical,Horizon,BOOK,2013,12,2,Attack of the fluffy bunnies / written by Andrea Beaty ; illustrated by Dan Santat.,NA,"Beaty, Andrea","Extraterrestrial beings Fiction, Camps Juvenile fiction, Twins Juvenile fiction, Brothers and sisters Fiction, Humorous stories","Amulet Books,",2010.
Physical,Horizon,BOOK,2013,12,20,"Rosie Revere, engineer / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Stories in rhyme Juvenile fiction, Engineers Juvenile fiction, Inventions Juvenile fiction, Failure Psychology Juvenile fiction, Perseverance Ethics Juvenile fiction, Perseverance Ethics Fiction","Abrams Books for Young Readers,",2013.
Physical,Horizon,BOOK,2013,12,9,Artist Ted / by Andrea Beaty and Pascal Lemaitre [illustrator].,NA,"Beaty, Andrea","Artists Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2012.
Physical,Horizon,BOOK,2013,12,3,"Hush, Baby Ghostling / by Andrea Beaty ; and [illustrated by] Pascal Lemaitre.",NA,"Beaty, Andrea","Bedtime Juvenile fiction, Ghosts Fiction, Mother and child Juvenile fiction, Monsters Juvenile fiction","Margaret K. McElderry Books,",c2009.
Physical,Horizon,BOOK,2013,12,19,"Iggy Peck, architect / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Building Juvenile fiction, Schools Juvenile fiction, School field trips Juvenile fiction, Stories in rhyme","Abrams Books for Young Readers,",2007.
Physical,Horizon,BOOK,2013,12,12,Firefighter Ted / by Andrea Beaty ; and Pascal Lemaitre.,NA,"Beaty, Andrea","Fire fighters Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2009.
Digital,OverDrive,EBOOK,2013,12,2,Attack of the Fluffy Bunnies,NA,Andrea Beaty,"Juvenile Fiction, Science Fiction",ABRAMS,2013
Physical,Horizon,BOOK,2014,1,17,"Rosie Revere, engineer / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Stories in rhyme Juvenile fiction, Engineers Juvenile fiction, Inventions Juvenile fiction, Failure Psychology Juvenile fiction, Perseverance Ethics Juvenile fiction, Perseverance Ethics Fiction","Abrams Books for Young Readers,",2013.
Physical,Horizon,BOOK,2014,1,13,Artist Ted / by Andrea Beaty and Pascal Lemaitre [illustrator].,NA,"Beaty, Andrea","Artists Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2012.
Physical,Horizon,BOOK,2014,1,14,"Iggy Peck, architect / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Building Juvenile fiction, Schools Juvenile fiction, School field trips Juvenile fiction, Stories in rhyme","Abrams Books for Young Readers,",2007.
Physical,Horizon,BOOK,2014,1,5,Doctor Ted / by Andrea Beaty and [illustrator] Pascal Lemaître.,NA,"Beaty, Andrea","Physicians Juvenile fiction, Medical fiction, Imagination Fiction","Margaret K. McElderry Books,",2008.
Physical,Horizon,BOOK,2014,1,9,Hide and sheep / by Andrea Beaty ; illustrated by Bill Mayer.,NA,"Beaty, Andrea","Sheep Fiction, Counting Fiction, Stories in rhyme Juvenile fiction","Margaret K. McElderry Books,",2011.
Digital,OverDrive,EBOOK,2014,1,1,Attack of the Fluffy Bunnies,NA,Andrea Beaty,"Juvenile Fiction, Science Fiction",ABRAMS,2013
Physical,Horizon,BOOK,2014,1,2,When giants come to play / written by Andrea Beaty ; illustrated by Kevin Hawkes.,NA,"Beaty, Andrea","Giants Juvenile fiction, Games Juvenile fiction","Abrams Books for Young Readers,",2006.
Physical,Horizon,BOOK,2014,1,14,Firefighter Ted / by Andrea Beaty ; and Pascal Lemaitre.,NA,"Beaty, Andrea","Fire fighters Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2009.
Physical,Horizon,BOOK,2014,1,6,"Hush, Baby Ghostling / by Andrea Beaty ; and [illustrated by] Pascal Lemaitre.",NA,"Beaty, Andrea","Bedtime Juvenile fiction, Ghosts Fiction, Mother and child Juvenile fiction, Monsters Juvenile fiction","Margaret K. McElderry Books,",c2009.
Physical,Horizon,BOOK,2014,1,1,Dorko the magnificent / Andrea Beaty.,NA,"Beaty, Andrea","Magicians Juvenile fiction, Magic tricks Juvenile fiction, Grandmothers Juvenile fiction, Families Juvenile fiction, Humorous fiction, Family life Fiction, Humorous stories","Amulet Books,",2013.
Physical,Horizon,BOOK,2014,2,16,"Iggy Peck, architect / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Building Juvenile fiction, Schools Juvenile fiction, School field trips Juvenile fiction, Stories in rhyme","Abrams Books for Young Readers,",2007.
Physical,Horizon,BOOK,2014,2,6,Doctor Ted / by Andrea Beaty and [illustrator] Pascal Lemaître.,NA,"Beaty, Andrea","Physicians Juvenile fiction, Medical fiction, Imagination Fiction","Margaret K. McElderry Books,",2008.
Physical,Horizon,BOOK,2014,2,4,Dorko the magnificent / Andrea Beaty.,NA,"Beaty, Andrea","Magicians Juvenile fiction, Magic tricks Juvenile fiction, Grandmothers Juvenile fiction, Families Juvenile fiction, Humorous fiction, Family life Fiction, Humorous stories","Amulet Books,",2013.
Physical,Horizon,BOOK,2014,2,1,When giants come to play / written by Andrea Beaty ; illustrated by Kevin Hawkes.,NA,"Beaty, Andrea","Giants Juvenile fiction, Games Juvenile fiction","Abrams Books for Young Readers,",2006.
Physical,Horizon,BOOK,2014,2,6,Attack of the fluffy bunnies / written by Andrea Beaty ; illustrated by Dan Santat.,NA,"Beaty, Andrea","Extraterrestrial beings Fiction, Camps Juvenile fiction, Twins Juvenile fiction, Brothers and sisters Fiction, Humorous stories","Amulet Books,",2010.
Physical,Horizon,BOOK,2014,2,1,Cicada summer / Andrea Beaty.,NA,"Beaty, Andrea","Brothers and sisters Fiction, Emotional problems Fiction, Death Juvenile fiction, Grief Juvenile fiction, Secrets Juvenile fiction, Illinois Juvenile fiction","Amulet Books,",2008.
Physical,Horizon,BOOK,2014,2,11,Firefighter Ted / by Andrea Beaty ; and Pascal Lemaitre.,NA,"Beaty, Andrea","Fire fighters Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2009.
Physical,Horizon,BOOK,2014,2,12,Hide and sheep / by Andrea Beaty ; illustrated by Bill Mayer.,NA,"Beaty, Andrea","Sheep Fiction, Counting Fiction, Stories in rhyme Juvenile fiction","Margaret K. McElderry Books,",2011.
Physical,Horizon,BOOK,2014,2,22,"Rosie Revere, engineer / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Stories in rhyme Juvenile fiction, Engineers Juvenile fiction, Inventions Juvenile fiction, Failure Psychology Juvenile fiction, Perseverance Ethics Juvenile fiction, Perseverance Ethics Fiction","Abrams Books for Young Readers,",2013.
Physical,Horizon,BOOK,2014,2,5,"Hush, Baby Ghostling / by Andrea Beaty ; and [illustrated by] Pascal Lemaitre.",NA,"Beaty, Andrea","Bedtime Juvenile fiction, Ghosts Fiction, Mother and child Juvenile fiction, Monsters Juvenile fiction","Margaret K. McElderry Books,",c2009.
Physical,Horizon,BOOK,2014,2,6,Artist Ted / by Andrea Beaty and Pascal Lemaitre [illustrator].,NA,"Beaty, Andrea","Artists Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2012.
Physical,Horizon,BOOK,2014,3,1,Attack of the fluffy bunnies / written by Andrea Beaty ; illustrated by Dan Santat.,NA,"Beaty, Andrea","Extraterrestrial beings Fiction, Camps Juvenile fiction, Twins Juvenile fiction, Brothers and sisters Fiction, Humorous stories","Amulet Books,",2010.
Physical,Horizon,BOOK,2014,3,13,Hide and sheep / by Andrea Beaty ; illustrated by Bill Mayer.,NA,"Beaty, Andrea","Sheep Fiction, Counting Fiction, Stories in rhyme Juvenile fiction","Margaret K. McElderry Books,",2011.
Physical,Horizon,BOOK,2014,3,5,Doctor Ted / by Andrea Beaty and [illustrator] Pascal Lemaître.,NA,"Beaty, Andrea","Physicians Juvenile fiction, Medical fiction, Imagination Fiction","Margaret K. McElderry Books,",2008.
Physical,Horizon,BOOK,2014,3,11,Artist Ted / by Andrea Beaty and Pascal Lemaitre [illustrator].,NA,"Beaty, Andrea","Artists Juvenile fiction, Schools Fiction, Imagination Fiction, Humorous stories","Margaret K. McElderry Books,",2012.
Physical,Horizon,BOOK,2014,3,5,"Hush, Baby Ghostling / by Andrea Beaty ; and [illustrated by] Pascal Lemaitre.",NA,"Beaty, Andrea","Bedtime Juvenile fiction, Ghosts Fiction, Mother and child Juvenile fiction, Monsters Juvenile fiction","Margaret K. McElderry Books,",c2009.
Physical,Horizon,BOOK,2014,3,7,"Iggy Peck, architect / by Andrea Beaty ; illustrated by David Roberts.",NA,"Beaty, Andrea","Building Juvenile fiction, Schools Juvenile fiction, School field trips Juvenile fiction, Stories in rhyme","Abrams Books for Young Readers,",2007.
Physical,Horizon,BOOK,2014,3,2,Cicada summer / Andrea Beaty.,NA,"Beaty, Andrea","Brothers and sisters Fiction, Emotional problems Fiction, Death Juvenile fiction, Grief Juvenile fiction, Secrets Juvenile fiction, Illinois Juvenile fiction","Amulet Books,",2008.
